,Day 1,Day 2,Day 3,Day 4,Day 5,Stock
HSIC Week 18,-0.008014815513052387,0.020261093159036125,0.052875197868825996,-0.03448270991296909,0.027804405883777195,HSIC
HSIC Week 19,-0.00886196498716496,-0.005176499310661775,-0.0003547632469607098,0.0026026407651742467,-0.014631243230318947,HSIC
HSIC Week 20,0.008382192915050712,0.02624390343783012,-0.03135847190339891,-0.010034599773952602,0.006998843760555706,HSIC
HSIC Week 21,0.015218745583042148,-0.0092067843255208,0.014772430637407963,0.005165560458204377,0.003970991905909438,HSIC
HSIC Week 23,-0.00011874191580563132,0.014020824910117025,-0.0216779769569746,-0.014971853299596716,-0.009849192359361547,HSIC
HSIC Week 24,-0.03205207663723497,-0.048464852951211834,-0.00039998372395833037,-0.024009644156985033,0.009976812562548565,HSIC
HSIC Week 26,0.00944489220975564,-0.025634453807397595,0.021441791039084057,-0.01171929999004695,0.0048215110357296975,HSIC
HSIC Week 27,-0.01244973514296388,0.001969816452701334,0.00917427156283801,-0.0015584772283380177,-0.004292328478790131,HSIC
HSIC Week 28,-0.004310931651192229,-0.008659192489360645,-0.004896706314747923,0.01782146953559227,0.0007839743832582791,HSIC
HSIC Week 29,0.01775689614021747,0.0006414759937838355,-0.000769199469150661,-0.011547363326752658,0.004932466886061304,HSIC
HSIC Week 31,-0.005581662199491633,-0.03673934527161482,-0.012845996467502507,-0.005232081900433672,0.016587939342250557,HSIC
HSIC Week 32,0.012735461918965907,-0.012051325819735226,0.008088048596675002,0.009075397244306505,0.010427468842993282,HSIC
HSIC Week 33,0.0010320154091729705,-0.014819607583657635,-0.020405462666661656,0.01548943345658138,0.004733735646355708,HSIC
HSIC Week 34,-0.007721553972097617,-0.015431260533560587,-0.006430051535460279,0.012673620933158158,-0.022899763103797377,HSIC
HSIC Week 35,0.009810617613994488,-0.009310517281386654,-0.00013612785460626053,-0.009807944214485276,-0.01967258573596098,HSIC
HSIC Week 36,-0.003929255836417012,0.01873759000787989,0.014244209847500633,0.013089811314473732,0.0074023606968112166,HSIC
HSIC Week 37,-0.030193749930560787,-0.0073012647201392555,-0.001804014124650255,-0.0031975998325839416,0.00474203600776435,HSIC
HSIC Week 38,-0.025957839017447526,-0.015676193570258845,-0.01549152598163972,-0.009705936207490828,-0.006830993606897873,HSIC
HSIC Week 40,0.03497039940932223,0.030409867843463667,-0.0032790950889715065,-0.010442044324040722,-0.023561683235436726,HSIC
HSIC Week 41,0.0,0.006661686571611147,-0.03323532553280106,0.02433827998346927,-0.006682461727266054,HSIC
HSIC Week 42,0.012109397009788303,0.010930657703423607,-0.01110464799999289,-0.0001477857001384031,0.03797842122602013,HSIC
HSIC Week 43,0.000996578829059569,-0.00910253750350487,0.021530070897412656,-0.015174959376715869,0.0005707079129311232,HSIC
HSIC Week 44,-0.023812893688141767,0.047911171825312016,-0.028714770280667934,0.019661348171381432,0.02308232680093969,HSIC
HSIC Week 45,0.02146096445451673,-0.005791249901357376,0.008263351569673949,0.03882842103720208,0.016942544797778014,HSIC
HSIC Week 46,-0.010174175890976578,0.0195297007234545,-0.0028984969371369518,0.0010110490253187887,-0.0036615315316530506,HSIC
HSIC Week 48,-0.01424365947120354,0.003986045088315793,0.003970219613924186,0.025086490672659556,0.0040989027099942454,HSIC
HSIC Week 49,-0.0218513588044027,-0.010187821512438688,0.009424629736890067,-0.0009828234589068785,-0.0014756855267139546,HSIC
HSIC Week 50,0.009236453549106072,0.016229431123648386,-0.0013208526892882766,-0.012744951087296563,-0.017659200310118917,HSIC
HSIC Week 51,0.0003719164137723219,-0.0014872071254325991,0.005461120057997482,-0.005801767785572287,0.0012416001115516107,HSIC
HSY Week 2,-0.006178231688323987,-0.003133994103290183,0.009328441838793111,0.004595635069971182,0.014181118268951964,HSY
HSY Week 4,-0.002146283611032862,-0.025760273827795332,-0.0032859237850256795,0.0012362346280261338,0.01265630897600234,HSY
HSY Week 5,0.0012193542190284123,-0.006799672943001989,0.014356499361014352,0.02709783955245193,-0.005590424675778749,HSY
HSY Week 6,0.009517743101827847,0.011186523428400985,-0.016231887006529333,-0.0010803438487650974,0.008701230402091031,HSY
HSY Week 7,-0.008967280647194542,-0.0023112918937601146,-0.0011337292034322433,-0.0030594381241589863,0.0027718534968932396,HSY
HSY Week 9,-0.010082286332899093,0.012854771947636623,0.01547397324758748,0.0005287728260203739,0.022484904142855866,HSY
HSY Week 10,0.00263132007951028,-0.04391231681301411,0.00426454781335428,0.0012690086911344434,-0.0021936089966904104,HSY
HSY Week 11,0.009868602512910662,0.010207539750469286,-0.014941146760580115,0.004910110746764618,9.67007547900689e-05,HSY
HSY Week 12,0.007884704283362742,-0.0002879514226242774,-0.002592455770572877,0.016750149587694718,0.014817219951855698,HSY
HSY Week 13,0.0013061472485633718,0.00041934124965825603,0.008894422811128733,-9.226408601437086e-05,0.009878591798980318,HSY
HSY Week 14,-0.010284773762667232,0.008728982783826833,0.015292323070777325,0.00432922982578221,0.004535020773150711,HSY
HSY Week 16,-0.006947482498949165,0.011452217029055856,0.011895307952526357,-0.0038749539273312816,-0.020324288792949674,HSY
HSY Week 17,0.0037476413856429858,-0.02155743149093181,0.00958524764252311,0.025827889185106923,-0.009693795493001534,HSY
HSY Week 18,-0.03649734392182569,0.011676589707973806,0.023901460134395425,-0.006612548178476563,0.009873153815331381,HSY
HSY Week 19,-0.012607856956600272,-0.00022402801273069262,0.006632359519645137,-0.009348733730434544,0.015188985311435532,HSY
HSY Week 20,0.015094522627734808,-0.0170504253324103,-0.07861231060208618,-0.012374246685002532,0.00906786590594888,HSY
HSY Week 21,0.010967264080192107,0.020071670003546815,-0.009463594759154592,-0.008939126212555215,0.014651176016917011,HSY
HSY Week 23,0.010660727910936085,0.0017028551351190302,-0.005760972734993652,-0.0052244411663352475,0.018620239733100563,HSY
HSY Week 24,-0.015420709870172633,-0.01556700138277789,-0.0029014500904613882,-0.019060128464216453,0.018639396691635612,HSY
HSY Week 26,0.0,-0.01149533158826821,0.0022434094738204013,-0.017130327245291954,0.0271425740773914,HSY
HSY Week 27,-0.012036215665653272,0.010534043649054858,-0.0032179419680532506,-0.0006365634261390474,0.0032303868945611214,HSY
HSY Week 28,-0.001677982390873023,-0.0015899972550400543,-0.008690525401391924,-0.004911149260613756,-0.008025855482800215,HSY
HSY Week 29,0.004882372657294187,-0.0033778896186079654,0.0024607612929772316,4.629015175972029e-05,0.004353475589930156,HSY
HSY Week 31,0.007983821774992794,-0.0026982118569118807,-0.004538351057348344,-0.012624889030634745,0.008302233491306987,HSY
HSY Week 32,-0.003390446349309073,0.008615344083204635,-0.008016061264551233,-0.005652274132903479,0.0025757254193083945,HSY
HSY Week 33,0.02019849808795393,0.0017366875814714966,-0.0010402457172946633,0.0007375831833418278,0.010968995648152235,HSY
HSY Week 34,-0.007547793816440662,0.004926105775941547,0.0035260033231301335,-8.571545137714409e-05,-0.020097713529051986,HSY
HSY Week 35,-0.0034110236827858964,-0.007371945589015438,-0.0068078710013471655,0.012863308021551001,-0.015424479453741258,HSY
HSY Week 36,-0.005802289819462736,0.024691358024691468,-0.01213583470957691,0.003414956036239092,0.004110464865331398,HSY
HSY Week 37,-0.018839681826229526,-0.0051592370030231205,-0.009605433518883877,0.0012294157110643855,0.013552211268410108,HSY
HSY Week 38,-0.0017947409038800988,0.004225299753892298,0.009444521622866908,-0.007006038493799438,-0.0007144934373716216,HSY
HSY Week 40,0.01855126010452679,0.004943002415476627,-0.002570132652814916,-0.01972545432335071,-0.0005891213578932408,HSY
HSY Week 41,0.01374024451565492,0.008543966164326733,-0.004124935274000041,0.014563774507811766,-0.02234414516989336,HSY
HSY Week 42,0.01351530876968221,0.007044109202958726,-0.004619255919384502,-0.006717886725777111,0.015484540546764958,HSY
HSY Week 43,0.016387720064672262,0.009311900072432433,-0.005680855368158322,0.007044973740055305,0.023589191702676038,HSY
HSY Week 44,-0.0049591698954452035,-0.004230052969603659,-0.01114566772253267,-0.012845069391437702,-0.013184530168800612,HSY
HSY Week 45,0.0011789035231193346,0.007719163754487113,-0.0015147188835482606,-0.019157412212031044,-0.03278832553638211,HSY
HSY Week 46,-0.00347226676110457,-0.003713541063296688,0.026874034344949838,-0.0068563693531025205,0.016198951700099773,HSY
HSY Week 48,-0.004833973522318846,-0.00919915464355714,0.020304536267278905,-0.013989851221452576,0.012290800348080388,HSY
HSY Week 49,-0.0063050984300146995,-0.002958209823821001,0.01775887911149443,0.019519181501260086,-0.018813946094506262,HSY
HSY Week 50,0.010643193682473573,-0.012369892340373334,-0.001354069824987869,-0.007923372571975285,0.00367301876054249,HSY
HSY Week 51,-0.00046808770362372076,-0.005279090197054637,0.00569228275539313,-0.00021279705790699932,0.004043809801425935,HSY
HES Week 2,-0.016970690072636074,0.05742805991802902,0.017103519545408785,-0.010591845395379718,0.012912461770932193,HES
HES Week 4,0.011973946779906708,0.031102120832451785,-0.04109291952164451,0.022110810219284627,0.014718997439031378,HES
HES Week 5,0.014175834236564322,0.013110836195355136,-0.004278091185870636,-0.011815236220727332,0.03945649188497802,HES
HES Week 6,-0.004182724123941939,-0.020161773922693582,0.0,-0.00975239584743759,0.04112549090487838,HES
HES Week 7,-0.015280599146998752,-0.016256738741207144,0.011481915085225891,-0.0006365922621299758,-0.00350312327336344,HES
HES Week 9,0.03630025674102644,0.003364377355026482,0.0037475073737645026,-0.008056589749055987,0.002080022646364643,HES
HES Week 10,-0.04003158540736684,-0.005148270035624569,0.0008279258889070107,0.014684651945748195,-0.03577254421094822,HES
HES Week 11,-0.004227898988462098,-0.011994451378826154,0.017941535626271765,0.02522426796462729,0.0027795375144887835,HES
HES Week 12,0.0661122530530891,-0.021762177847250097,0.04557540161152285,0.0027301912275898843,0.02412918639826045,HES
HES Week 13,-0.01521822180275012,0.002513538233693602,0.008078699020003022,-0.01400144323184982,0.018217460122978313,HES
HES Week 14,0.006606121981973745,-0.018959090770324094,-0.0072470389222472065,0.012447373421131225,0.043538538280511574,HES
HES Week 16,0.008629688399888868,-0.011494268789024376,0.004371393705249194,-0.040999296631968885,-0.03376600964446341,HES
HES Week 17,-0.03597927958158953,-0.011108939379622096,0.012514747743942012,0.023357679083979566,-0.019781281986408383,HES
HES Week 18,-0.006694503186661982,0.043758580554015714,0.04332769256010516,-0.017221259357196983,0.07009218149645169,HES
HES Week 19,-0.08972278586837024,-0.008994722043216608,0.03706160463981467,-0.011851609288205167,0.05424852187958895,HES
HES Week 20,0.023628289638184308,0.011968893829772176,-0.035313003363907414,-0.006655592608647565,-0.0007934758621440663,HES
HES Week 21,0.032027571908425756,0.0064974106890576255,0.013080720650825661,0.011738086402975467,0.021629242147641392,HES
HES Week 23,-0.010008591644425913,0.01958767645196824,0.004260617145872336,-0.02144398945067305,0.006779131374853531,HES
HES Week 24,-0.04838709870113922,-0.012094793562860029,-0.024235829433755574,-0.07212362848678822,-0.053720875605496765,HES
HES Week 26,0.05182413724596935,0.05572175706327087,-0.031792387496495045,-0.031007036795690612,-0.005191646583753928,HES
HES Week 27,-0.0683176486378212,-0.026886641450323046,0.045630564846657506,0.002702398490340485,-0.01776800532915268,HES
HES Week 28,-0.03882113450800684,0.014273614379206156,-0.018138203463298197,0.010829139150950962,0.048104210430578886,HES
HES Week 29,0.04309044376102622,0.00797388663902332,-0.014868448206430518,-0.019059609220879126,0.04862412796975635,HES
HES Week 31,-0.03316442888281024,0.008000761115261268,-0.036036829908284385,-0.05489308016972694,0.03034246706165944,HES
HES Week 32,0.010691014487767214,0.024906279646992102,0.009476397912217438,0.04229020547103968,0.014089547348441922,HES
HES Week 33,-0.01987339176900249,-0.0052036769766624635,0.01686510455360235,0.0368071088769748,-0.002309702899372157,HES
HES Week 34,-0.003429597066827106,0.033640161058135165,0.02488761344231505,0.012344711332467284,-0.00040114762250875735,HES
HES Week 35,0.01613163853005939,-0.035463216508368256,-0.010972845865929726,-0.03585032186469028,0.03829975810003239,HES
HES Week 36,-0.012157813052517397,-0.012391186593115111,0.0011868378326129747,0.037002563954644074,0.03633540380409439,HES
HES Week 37,-0.0253703219914716,0.03548908244100657,-0.02451400952003613,-0.026490577346431232,-0.011262765155017118,HES
HES Week 38,-0.007982033019604318,-0.020031845097261858,-0.02155317039455562,-0.0856643611979403,-0.03690249203308127,HES
HES Week 40,0.0716579992757711,0.06241432444913886,0.0227255009061329,0.02734221984534657,-0.016720416113879866,HES
HES Week 41,-0.01107642903859507,-0.02066568183005335,0.012000626770472866,0.02745725854150627,-0.050426099596038054,HES
HES Week 42,0.018924931833949943,0.007605451288049014,0.024948350344995873,0.008914681368096034,0.04172115397015763,HES
HES Week 43,0.005015434921062933,-0.0037428043989121695,0.048176746122525316,-0.003795019408335598,-0.009029973751653486,HES
HES Week 44,0.0043425685559235205,0.015735761212716692,-0.02023732793799038,0.012108349579307287,0.03117517583042284,HES
HES Week 45,0.015082281664356545,-0.0030254954310320326,-0.07134659822831757,0.015467210225681871,0.04104695111185985,HES
HES Week 46,-0.0004808855841339499,0.027008508576266133,-0.018335154231802098,-0.0002044906606744057,-0.01827226228430323,HES
HES Week 48,-0.03619777862127205,0.01763181894887378,0.013593520162333395,-0.0037524044971173343,0.004533787943161505,HES
HES Week 49,-0.023816191034693568,-0.03542212004594025,-0.006194206431015314,-0.009868678406849796,-0.030875262603480502,HES
HES Week 50,0.037426508380534296,0.022435855878603084,-0.007363086099862581,-0.010943048274746014,-0.012326454924480479,HES
HES Week 51,0.004661381862884673,0.017810293624628493,0.03146826668742908,-0.03556911022297582,0.04715439379245856,HES
HPE Week 2,-0.007588976481933685,0.0023529950310201553,0.006455322599348889,0.019825082224522506,0.004002269624943766,HPE
HPE Week 4,-0.00247825338855745,-0.01304348032119751,-0.0031466450380458477,-0.001893922517815727,0.020240274045334905,HPE
HPE Week 5,0.012399303989173216,0.02939372593257139,0.013087520981119205,-0.010569600582396532,-0.0005934853801448092,HPE
HPE Week 6,0.0053444270648690395,0.01004135104722792,0.011695839247322315,0.002890239688685403,-0.008645510964396141,HPE
HPE Week 7,-0.019186041224899197,0.030231078610685858,0.014959737712114451,-0.022675716120772793,0.005220426553523838,HPE
HPE Week 9,-0.006242220887157646,-0.03203519010287337,0.10253082020447857,-0.014125943163704302,-0.01970148798245097,HPE
HPE Week 10,-0.039585847473210256,0.020291673147458944,0.017402155623999382,-0.0006108874996432201,0.011613607556271388,HPE
HPE Week 11,-0.013897253947981358,0.012867708072806572,0.013914067312903677,-0.002386689438011569,0.01913885259057757,HPE
HPE Week 12,0.0005867559269960854,0.004692077846675913,-0.009340330137234454,0.00471419722704991,0.028739102662345584,HPE
HPE Week 13,-0.009122106408734565,0.010356749934839593,-0.015945261264952326,-0.03298620251869355,-0.025134541708957125,HPE
HPE Week 14,0.0018415455869176256,-0.03186271530717433,-0.014556993236336635,0.027617232729858276,0.00625002384185791,HPE
HPE Week 16,0.02145643181082968,0.02546152585826289,0.025450020600785273,-0.012106583377572533,-0.03492645254184601,HPE
HPE Week 17,-0.010158720470610172,-0.020525958415151146,0.0072036446221139805,0.020806221875366404,-0.018471335374277364,HPE
HPE Week 18,-0.0019467704911255712,0.0071521232677991264,0.03873469272662322,-0.008701077811999691,-0.016300954983761495,HPE
HPE Week 19,0.009560266170569598,0.023989845776896557,-0.03945742396681262,0.0025673916591080204,0.02112675583379131,HPE
HPE Week 20,0.0012539472102095495,0.04884156042135812,-0.059104463947353025,-0.04568529546778388,-0.05851064605538048,HPE
HPE Week 21,0.024717541330602,0.0034459124704449007,0.024038421545912625,0.012072455199053866,0.04638832353789524,HPE
HPE Week 23,0.009283842442377566,0.007884355023241252,-0.02411994014854446,-0.01937207459453072,-0.030654002287778925,HPE
HPE Week 24,-0.03724523893328946,-0.0021897615612302967,0.029261127746732063,-0.051172660196954434,0.005243422683446575,HPE
HPE Week 26,0.004978641019566021,-0.026893143054723456,-0.02836366133256396,-0.007484987302782686,-0.022624448382846052,HPE
HPE Week 27,-0.010030872998323392,-0.004676497762990728,0.021143265028248814,0.011503038264500054,-0.00985588816545091,HPE
HPE Week 28,0.004594139664211738,-0.009146332820563763,0.0007692483755259438,0.019984644451015665,-0.008289420237902578,HPE
HPE Week 29,0.047112453856221315,0.00943397075181851,0.010783650168946446,-0.020625885718212,0.007988355339177078,HPE
HPE Week 31,0.012640471072258075,-0.017337031808411174,0.007057189903409089,0.0014015068989345902,0.004898509098046233,HPE
